"label","Perturbation","value"
"ODE-ODE","diff1",0.432230970156573
"ODE-ODE","diff1",0.614899826557447
"ODE-ODE","diff1",0.249033792766225
"ODE-ODE","diff1",0.937086809071745
"ODE-ODE","diff1",1.46354024992237
"ODE-ODE","diff1",0.69704833315348
"ODE-ODE","diff1",-0.300163017038406
"ODE-ODE","diff1",0.316749338878891
"ODE-ODE","diff1",-1.07670802821236
"ODE-ODE","diff1",-0.531488491479191
"ODE-ODE","diff1",-0.688516886630877
"ODE-ODE","diff1",1.08032005137868
"ODE-ODE","diff1",-0.612440540488264
"ODE-ODE","diff1",1.08983168496292
"ODE-ODE","diff1",-1.96881325653734
"ODE-ODE","diff1",0.490186405951949
"ODE-ODE","diff1",0.638577791843369
"ODE-ODE","diff1",0.729997464296473
"ODE-ODE","diff1",-0.084185443951598
"ODE-ODE","diff1",-0.223389244583513
"ODE-ODE","diff1",0.186126480587412
"ODE-ODE","diff1",-1.87362570190567
"ODE-ODE","diff1",-0.250435907922539
"ODE-ODE","diff1",-0.777966383207169
"ODE-ODE","diff1",0.153004658757607
"ODE-ODE","diff1",0.466803415690499
"ODE-ODE","diff1",0.224205131502367
"ODE-ODE","diff1",-0.146648535392766
"ODE-ODE","diff1",1.53692648574091
"ODE-ODE","diff1",0.185826330628525
"ODE-ODE","diff1",-1.03963948819563
"ODE-ODE","diff1",0.266009507546371
"ODE-ODE","diff1",-0.647107893974748
"ODE-ODE","diff1",-0.825698777617864
"ODE-ODE","diff1",0.36249399487639
"ODE-ODE","diff1",0.666593937773582
"ODE-ODE","diff1",-2.06042837747757
"ODE-ODE","diff1",0.220559053017371
"ODE-ODE","diff1",0.27206289718309
"ODE-ODE","diff1",0.574286083852999
"ODE-ODE","diff1",0.437662387291355
"ODE-ODE","diff1",1.33937454918049
"ODE-ODE","diff1",-6.8724968935835
"ODE-ODE","diff1",-1.36960864483266
"ODE-ODE","diff1",-0.673921433500717
"ODE-ODE","diff1",-1.62974656753366
"ODE-ODE","diff1",-0.384230384588352
"ODE-ODE","diff1",1.10001636421322
"ODE-ODE","diff1",-1.6263007464591
"ODE-ODE","diff1",-0.211229100120119
"ODE-ODE","diff1",-0.572512470857986
"ODE-ODE","diff1",-4.75182180792136
"ODE-ODE","diff1",0.131716415096237
