"missing_points","mean","max","min","Estimator","diff","par"
11,1.16134252681988,1.16606343748381,1.15858155831704,"MLE",0.00748187916677034,"R"
12,1.16003354689592,1.16511528286922,1.15711169302913,"MLE",0.00800358984009208,"R"
13,1.16085799074044,1.16613631462207,1.15810110511435,"MLE",0.00803520950772585,"R"
14,1.16087922134076,1.1657610677517,1.15761100767403,"MLE",0.0081500600776705,"R"
15,1.16148635700831,1.1682719148161,1.1575038036151,"MLE",0.0107681112010025,"R"
16,1.16120528953037,1.16586749474495,1.15732765702026,"MLE",0.00853983772468547,"R"
17,1.16063302296294,1.16431392667965,1.15778702079325,"MLE",0.00652690588640259,"R"
18,1.16039803075652,1.16719548732544,1.15724767344659,"MLE",0.00994781387884447,"R"
19,1.16136586027415,1.16519212006307,1.15705149774742,"MLE",0.00814062231565038,"R"
20,1.16041444097159,1.1687326673036,1.1568509645547,"MLE",0.0118817027488949,"R"
21,1.16089877222954,1.16474984294122,1.15646914346367,"MLE",0.00828069947754839,"R"
22,1.16137482799593,1.16609945963815,1.15636688629273,"MLE",0.00973257334541788,"R"
23,1.15974754618751,1.16514008575161,1.15517368083516,"MLE",0.00996640491644496,"R"
24,1.16184429465379,1.17044373146443,1.1575922000529,"MLE",0.0128515314115358,"R"
25,1.16018947264793,1.16549486264858,1.15554720789093,"MLE",0.00994765475764581,"R"
26,1.16106815716962,1.16667553992767,1.15555265420751,"MLE",0.0111228857201535,"R"
27,1.16044600438128,1.16875561340865,1.1549767160116,"MLE",0.0137788973970494,"R"
28,1.16023765401703,1.16682035072123,1.15428361625832,"MLE",0.0125367344629104,"R"
29,1.16315532767663,1.17022126261603,1.15779127360348,"MLE",0.0124299890125452,"R"
30,1.16099509235306,1.1695792446735,1.1548317870218,"MLE",0.0147474576517026,"R"
1,0.895,0.935359282273777,0.84468495584534,"LSE",0.0906743264284361,"gamma"
2,0.901170140382525,0.951618952150826,0.836806790868656,"LSE",0.11481216128217,"gamma"
3,0.896125748453296,0.967377278814576,0.80128565448865,"LSE",0.166091624325926,"gamma"
4,0.895780056619553,0.967886905815096,0.841808801708683,"LSE",0.126078104106413,"gamma"
5,0.899099598284209,0.954211314502486,0.833228463776651,"LSE",0.120982850725835,"gamma"
6,0.882513690810886,0.938745069913966,0.802424179027902,"LSE",0.136320890886064,"gamma"
7,0.887589211077379,0.965468297956966,0.814869991179198,"LSE",0.150598306777768,"gamma"
8,0.889865909417302,0.968394959256236,0.809271707280102,"LSE",0.159123251976134,"gamma"
9,0.898287178413983,0.976513959805836,0.841320266720097,"LSE",0.135193693085739,"gamma"
10,0.895271513100003,0.963851105053036,0.819991877681265,"LSE",0.143859227371771,"gamma"
11,0.890251111606464,0.944947919391476,0.833249316592013,"LSE",0.111698602799463,"gamma"
